cod_ibge,ano,municipio,populacao
2112308,2018,Tuntum,41621
2112308,2019,Tuntum,41832
2112308,2020,Tuntum,42040
2112308,2021,Tuntum,42242
2112308,2022,Tuntum,40628
2112308,2023,Tuntum,39015
2112308,2024,Tuntum,37401
2112308,2025,Tuntum,37364
2112308,2026,Tuntum,37364
2112407,2008,Turiaçu,33456
2112407,2009,Turiaçu,33649
2112407,2010,Turiaçu,33892
2112407,2011,Turiaçu,34136
2112407,2012,Turiaçu,34333
2112407,2013,Turiaçu,34554
2112407,2014,Turiaçu,34694
2112407,2015,Turiaçu,34826
2112407,2016,Turiaçu,34949
2112407,2017,Turiaçu,35063
2112407,2018,Turiaçu,35497
2112407,2019,Turiaçu,35604
2112407,2020,Turiaçu,35709
2112407,2021,Turiaçu,35811
2112407,2022,Turiaçu,36842
2112407,2023,Turiaçu,37874
2112407,2024,Turiaçu,38905
2112407,2025,Turiaçu,38993
2112407,2026,Turiaçu,38993
2112456,2008,Turilândia,20758
2112456,2009,Turilândia,21102
2112456,2010,Turilândia,22190
2112456,2011,Turilândia,23277
2112456,2012,Turilândia,23694
2112456,2013,Turilândia,24190
2112456,2014,Turilândia,24559
2112456,2015,Turilândia,24907
2112456,2016,Turilândia,25232
2112456,2017,Turilândia,25533
2112456,2018,Turilândia,25365
2112456,2019,Turilândia,25619
2112456,2020,Turilândia,25868
2112456,2021,Turilândia,26112
2112456,2022,Turilândia,28419
2112456,2023,Turilândia,30725
2112456,2024,Turilândia,33032
2112456,2025,Turilândia,33219
2112456,2026,Turilândia,33219
2112506,2008,Tutóia,47733
2112506,2009,Tutóia,48424
2112506,2010,Tutóia,51074
2112506,2011,Tutóia,53724
2112506,2012,Tutóia,54629
2112506,2013,Tutóia,55705
2112506,2014,Tutóia,56501
2112506,2015,Tutóia,57253
2112506,2016,Tutóia,57955
2112506,2017,Tutóia,58605
2112506,2018,Tutóia,58311
2112506,2019,Tutóia,58860
2112506,2020,Tutóia,59398
2112506,2021,Tutóia,59927
2112506,2022,Tutóia,58298
2112506,2023,Tutóia,56670
2112506,2024,Tutóia,55041
2112506,2025,Tutóia,55076
2112506,2026,Tutóia,55076
2112605,2008,Urbano Santos,22459
2112605,2009,Urbano Santos,22938
2112605,2010,Urbano Santos,24023
2112605,2011,Urbano Santos,25108
2112605,2012,Urbano Santos,25356
2112605,2013,Urbano Santos,31335
2112605,2014,Urbano Santos,31840
2112605,2015,Urbano Santos,32316
2112605,2016,Urbano Santos,32629
2112605,2017,Urbano Santos,33038
2112605,2018,Urbano Santos,32775
2112605,2019,Urbano Santos,33122
2112605,2020,Urbano Santos,33459
2112605,2021,Urbano Santos,33791
2112605,2022,Urbano Santos,33881
2112605,2023,Urbano Santos,33970
2112605,2024,Urbano Santos,34060
2112605,2025,Urbano Santos,34143
2112605,2026,Urbano Santos,34143
2112704,2008,Vargem Grande,44648
2112704,2009,Vargem Grande,45630
2112704,2010,Vargem Grande,48086
2112704,2011,Vargem Grande,50541
2112704,2012,Vargem Grande,51633
2112704,2013,Vargem Grande,52937
2112704,2014,Vargem Grande,53918
2112704,2015,Vargem Grande,54845
2112704,2016,Vargem Grande,55710
2112704,2017,Vargem Grande,56511
2112704,2018,Vargem Grande,55841
2112704,2019,Vargem Grande,56510
2112704,2020,Vargem Grande,57168
2112704,2021,Vargem Grande,57813
2112704,2022,Vargem Grande,53389
2112704,2023,Vargem Grande,48964
2112704,2024,Vargem Grande,44540
2112704,2025,Vargem Grande,44444
2112704,2026,Vargem Grande,44444
2112803,2008,Viana,48907
2112803,2009,Viana,49348
2112803,2010,Viana,49616
2112803,2011,Viana,49883
2112803,2012,Viana,50257
2112803,2013,Viana,50687
2112803,2014,Viana,50976
2112803,2015,Viana,51249
2112803,2016,Viana,51503
2112803,2017,Viana,51738
2112803,2018,Viana,52229
2112803,2019,Viana,52441
2112803,2020,Viana,52649
2112803,2021,Viana,52852
2112803,2022,Viana,52940
2112803,2023,Viana,53027
2112803,2024,Viana,53115
2112803,2025,Viana,53176
2112803,2026,Viana,53176
2112852,2008,Vila Nova dos Martírios,8961
2112852,2009,Vila Nova dos Martírios,9185
2112852,2010,Vila Nova dos Martírios,10396
2112852,2011,Vila Nova dos Martírios,11608
2112852,2012,Vila Nova dos Martírios,11946
2112852,2013,Vila Nova dos Martírios,12352
2112852,2014,Vila Nova dos Martírios,12661
2112852,2015,Vila Nova dos Martírios,12954
2112852,2016,Vila Nova dos Martírios,13227
2112852,2017,Vila Nova dos Martírios,13480
2112852,2018,Vila Nova dos Martírios,13183
2112852,2019,Vila Nova dos Martírios,13392
2112852,2020,Vila Nova dos Martírios,13598
2112852,2021,Vila Nova dos Martírios,13800
2112852,2022,Vila Nova dos Martírios,12725
2112852,2023,Vila Nova dos Martírios,11650
2112852,2024,Vila Nova dos Martírios,10575
2112852,2025,Vila Nova dos Martírios,10561
2112852,2026,Vila Nova dos Martírios,10561
2113009,2008,Vitorino Freire,31107
2113009,2009,Vitorino Freire,31144
2113009,2010,Vitorino Freire,31414
2113009,2011,Vitorino Freire,31684
2113009,2012,Vitorino Freire,31709
2113009,2013,Vitorino Freire,30959
2113009,2014,Vitorino Freire,30937
2113009,2015,Vitorino Freire,30917
2113009,2016,Vitorino Freire,30897
2113009,2017,Vitorino Freire,30879
2113009,2018,Vitorino Freire,31525
2113009,2019,Vitorino Freire,31523
2113009,2020,Vitorino Freire,31522
2113009,2021,Vitorino Freire,31520
2113009,2022,Vitorino Freire,31649
2113009,2023,Vitorino Freire,31777
2113009,2024,Vitorino Freire,31906
2113009,2025,Vitorino Freire,31920
2113009,2026,Vitorino Freire,31920
2112902,2008,Vitória do Mearim,31851
2112902,2009,Vitória do Mearim,32018
2112902,2010,Vitória do Mearim,31712
2112902,2011,Vitória do Mearim,31406
2112902,2012,Vitória do Mearim,31588
2112902,2013,Vitória do Mearim,31793
2112902,2014,Vitória do Mearim,31923
2112902,2015,Vitória do Mearim,32046
2112902,2016,Vitória do Mearim,32161
2112902,2017,Vitória do Mearim,32267
2112902,2018,Vitória do Mearim,32664
2112902,2019,Vitória do Mearim,32764
2112902,2020,Vitória do Mearim,32861
2112902,2021,Vitória do Mearim,32956
2112902,2022,Vitória do Mearim,32588
2112902,2023,Vitória do Mearim,32219
2112902,2024,Vitória do Mearim,31851
2112902,2025,Vitória do Mearim,31859
2112902,2026,Vitória do Mearim,31859
2114007,2008,Zé Doca,46290
2114007,2009,Zé Doca,46265
2114007,2010,Zé Doca,48940
2114007,2011,Zé Doca,51615
2114007,2012,Zé Doca,49355
2114007,2013,Zé Doca,49848
2114007,2014,Zé Doca,50190
2114007,2015,Zé Doca,50507
2114007,2016,Zé Doca,50806
2114007,2017,Zé Doca,51084
2114007,2018,Zé Doca,51471
2114007,2019,Zé Doca,51714
2114007,2020,Zé Doca,51956
2114007,2021,Zé Doca,52190
2114007,2022,Zé Doca,48774
2114007,2023,Zé Doca,45359
2114007,2024,Zé Doca,41943
2114007,2025,Zé Doca,41815
2114007,2026,Zé Doca,41815
2100154,2008,Água Doce do Maranhão,12213
2100154,2009,Água Doce do Maranhão,12460
2100154,2010,Água Doce do Maranhão,12093
2100154,2011,Água Doce do Maranhão,11726
2100154,2012,Água Doce do Maranhão,11865
2100154,2013,Água Doce do Maranhão,12028
2100154,2014,Água Doce do Maranhão,12146
2100154,2015,Água Doce do Maranhão,12257
2100154,2016,Água Doce do Maranhão,12360
2100154,2017,Água Doce do Maranhão,12457
2100154,2018,Água Doce do Maranhão,12488
2100154,2019,Água Doce do Maranhão,12571
2100154,2020,Água Doce do Maranhão,12652
2100154,2021,Água Doce do Maranhão,12731
2100154,2022,Água Doce do Maranhão,12636
2100154,2023,Água Doce do Maranhão,12541
2100154,2024,Água Doce do Maranhão,12446
2100154,2025,Água Doce do Maranhão,12461
2100154,2026,Água Doce do Maranhão,12461
