municipio,ano,casos,populacao,densidade,pib_per_capita,estrato,IES0001,IAG0001,esgoto_pct,agua_pct,log_pib,log_dens,ano_c
Sao Jose das Palmeiras,2015,3,3847,21.04,18293.74,sem rede,,75.68,0.0,75.68,9.814314203805267,3.046425387869509,7
Sao Jose das Palmeiras,2016,2,3832,20.96,21376.83,sem rede,,75.68,0.0,75.68,9.970062904175377,3.0426158594528414,8
Sao Jose das Palmeiras,2017,2,3816,20.88,19231.39,sem rede,,75.68,0.0,75.68,9.864299118861858,3.038791763014438,9
Sao Jose das Palmeiras,2018,3,3682,20.14,20466.05,sem rede,,75.68,0.0,75.68,9.926522694720038,3.0027078872904163,10
Sao Jose das Palmeiras,2019,2,3654,19.99,20935.14,sem rede,,75.68,0.0,75.68,9.949184365796539,2.995232148512309,11
Sao Jose das Palmeiras,2020,3,3627,19.84,25015.99,sem rede,,75.68,0.0,75.68,10.127270499393434,2.987700101856727,12
Sao Jose das Palmeiras,2021,0,3601,19.7,27499.03,sem rede,,75.68,0.0,75.68,10.221906010305293,2.9806186357439426,13
Sao Jose das Palmeiras,2022,0,3744,20.48,23876.34,sem rede,,75.68,0.0,75.68,10.080643289428396,3.019448800171307,14
Sao Jose das Palmeiras,2023,0,3887,21.26,28215.59,sem rede,,75.68,0.0,75.68,10.247629941047627,3.056827372913802,15
Sao Jose das Palmeiras,2024,3,4030,22.05,27214.39,sem rede,,75.68,0.0,75.68,10.211501156507234,3.093312601892855,16
Sao Jose das Palmeiras,2025,6,4031,22.05,27207.64,sem rede,,75.68,0.0,75.68,10.211253095196968,3.093312601892855,17
Sao Jose das Palmeiras,2026,0,4031,22.05,27207.64,sem rede,,75.68,0.0,75.68,10.211253095196968,3.093312601892855,18
Sao Miguel do Iguacu,2008,294,26284,30.79,16179.96,cobertura baixa,58.47,74.63,58.47,74.63,9.69152871842154,3.427189961936409,0
Sao Miguel do Iguacu,2009,13,26451,30.98,18261.09,cobertura baixa,58.47,74.63,58.47,74.63,9.812527845686114,3.4333418349887226,1
Sao Miguel do Iguacu,2010,13,26162,30.65,20810.03,cobertura baixa,58.47,74.63,58.47,74.63,9.94319036100125,3.4226326623822203,2
Sao Miguel do Iguacu,2011,3,25872,30.31,25287.84,cobertura baixa,58.47,74.63,58.47,74.63,10.138078926763765,3.4114776910697118,3
Sao Miguel do Iguacu,2012,1,25971,30.42,26099.57,cobertura baixa,58.47,74.63,58.47,74.63,10.169674118079284,3.4151002868311466,4
Sao Miguel do Iguacu,2013,10,26920,31.53,31970.02,cobertura baixa,58.47,74.63,58.47,74.63,10.372553867640178,3.4509394735569696,5
Sao Miguel do Iguacu,2014,35,27061,31.7,34454.2,cobertura baixa,58.47,74.63,58.47,74.63,10.447386184830703,3.456316680883235,6
Sao Miguel do Iguacu,2015,13,27197,31.86,37459.98,cobertura baixa,58.47,74.63,58.47,74.63,10.531028442095108,3.4613513044819024,7
Sao Miguel do Iguacu,2016,25,27330,32.01,37274.13,cobertura baixa,58.47,74.63,58.47,74.63,10.526054799320315,3.4660483539817717,8
Sao Miguel do Iguacu,2017,16,27461,32.17,34321.84,cobertura baixa,58.47,74.63,58.47,74.63,10.443537165218384,3.471034341250935,9
Sao Miguel do Iguacu,2018,14,27325,32.01,36720.0,cobertura baixa,58.47,74.63,58.47,74.63,10.511076844734427,3.4660483539817717,10
Sao Miguel do Iguacu,2019,26,27452,32.16,39864.86,cobertura baixa,58.47,74.63,58.47,74.63,10.593250513077926,3.4707234443107655,11
Sao Miguel do Iguacu,2020,7,27576,32.3,43738.61,cobertura baixa,58.47,74.63,58.47,74.63,10.685986515033534,3.475067230228611,12
Sao Miguel do Iguacu,2021,7,27696,32.44,53079.18,cobertura baixa,58.47,74.63,58.47,74.63,10.879540039947011,3.479392229247212,13
Sao Miguel do Iguacu,2022,6,28530,33.42,49633.86,cobertura baixa,58.47,74.63,58.47,74.63,10.812428541096114,3.509154523167248,14
Sao Miguel do Iguacu,2023,12,29364,34.4,50552.1,cobertura baixa,58.47,74.63,58.47,74.63,10.830759766612436,3.5380565643793527,15
Sao Miguel do Iguacu,2024,8,30198,35.37,49155.97,cobertura baixa,58.47,74.63,58.47,74.63,10.802753583102406,3.5658640032173894,16
Sao Miguel do Iguacu,2025,3,30416,35.63,48803.66,cobertura baixa,58.47,74.63,58.47,74.63,10.795560589028879,3.5731879796177446,17
Sao Miguel do Iguacu,2026,3,30416,35.63,48803.66,cobertura baixa,58.47,74.63,58.47,74.63,10.795560589028879,3.5731879796177446,18
Terra Roxa,2008,157,16707,20.82,17963.61,cobertura baixa,59.17,79.35,59.17,79.35,9.796103323885122,3.035914063186823,0
Terra Roxa,2009,226,16734,20.85,16457.27,cobertura baixa,59.17,79.35,59.17,79.35,9.708522603853217,3.0373539482448106,1
Terra Roxa,2010,165,16764,20.89,19305.54,cobertura baixa,59.17,79.35,59.17,79.35,9.868147380335099,3.0392705755684744,2
Terra Roxa,2011,134,16795,20.93,23004.88,cobertura baixa,59.17,79.35,59.17,79.35,10.04346164631863,3.0411835364579085,3
Terra Roxa,2012,140,16829,20.97,22168.76,cobertura baixa,59.17,79.35,59.17,79.35,10.006439369607255,3.0430928449138284,4
Terra Roxa,2013,21,17402,21.68,30910.18,cobertura baixa,59.17,79.35,59.17,79.35,10.338840858467343,3.0763901765714454,5
Terra Roxa,2014,36,17461,21.76,30983.05,cobertura baixa,59.17,79.35,59.17,79.35,10.341195559738216,3.080073421987742,6
Terra Roxa,2015,45,17517,21.83,33861.22,cobertura baixa,59.17,79.35,59.17,79.35,10.430025685752744,3.0832851705618523,7
Terra Roxa,2016,40,17573,21.9,36575.88,cobertura baixa,59.17,79.35,59.17,79.35,10.507144285749261,3.086486636822455,8
Terra Roxa,2017,8,17627,21.97,34822.15,cobertura baixa,59.17,79.35,59.17,79.35,10.458008957538885,3.089677886396519,9
Terra Roxa,2018,5,17439,21.73,38867.19,cobertura baixa,59.17,79.35,59.17,79.35,10.56790572897682,3.078693794268338,10
Terra Roxa,2019,1,17481,21.78,35690.69,cobertura baixa,59.17,79.35,59.17,79.35,10.482645149443863,3.0809921175048145,11
Terra Roxa,2020,2,17522,21.83,52107.98,cobertura baixa,59.17,79.35,59.17,79.35,10.861073382999157,3.0832851705618523,12
Terra Roxa,2021,0,17562,21.88,51025.22,cobertura baixa,59.17,79.35,59.17,79.35,10.840075299280706,3.0855729775537806,13
Terra Roxa,2022,1,17891,22.29,41071.15,cobertura baixa,59.17,79.35,59.17,79.35,10.623061207532531,3.1041381473977774,14
Terra Roxa,2023,3,18219,22.7,50573.58,cobertura baixa,59.17,79.35,59.17,79.35,10.831184584528579,3.122364924487357,15
Terra Roxa,2024,2,18548,23.11,49676.51,cobertura baixa,59.17,79.35,59.17,79.35,10.813287464542318,3.1402654242862895,16
Terra Roxa,2025,8,18636,23.22,49441.94,cobertura baixa,59.17,79.35,59.17,79.35,10.808554330843926,3.1450139762697455,17
Terra Roxa,2026,5,18636,23.22,49441.94,cobertura baixa,59.17,79.35,59.17,79.35,10.808554330843926,3.1450139762697455,18
Toledo,2008,330,115136,95.91,18800.71,cobertura alta,91.78,91.91,91.78,91.91,9.841649914062371,4.563410251739859,0
Toledo,2009,250,116774,97.28,20119.73,cobertura alta,91.78,91.91,91.78,91.91,9.909456204640533,4.577593418217857,1
Toledo,2010,59,118854,99.01,20514.63,cobertura alta,91.78,91.91,91.78,91.91,9.928893569129924,4.595220855134423,2
Toledo,2011,176,120934,100.74,23625.08,cobertura alta,91.78,91.91,91.78,91.91,10.070064138599596,4.612542940317504,3
Toledo,2012,238,122502,102.05,26778.58,cobertura alta,91.78,91.91,91.78,91.91,10.19535759319405,4.625462889255854,4
Toledo,2013,125,128448,107.0,30940.47,cobertura alta,91.78,91.91,91.78,91.91,10.33982031470334,4.672828834461906,5
Toledo,2014,244,130295,108.54,34298.18,cobertura alta,91.78,91.91,91.78,91.91,10.442847570521744,4.6871187686352584,6
Toledo,2015,72,132077,110.03,36891.81,cobertura alta,91.78,91.91,91.78,91.91,10.515744854174288,4.700753055881822,7
Toledo,2016,74,133824,111.48,40406.32,cobertura alta,91.78,91.91,91.78,91.91,10.606741487358027,4.713845202613747,8
Toledo,2017,27,135538,112.91,43760.73,cobertura alta,91.78,91.91,91.78,91.91,10.686492118858002,4.726591041192431,9
Toledo,2018,26,138572,115.44,44448.3,cobertura alta,91.78,91.91,91.78,91.91,10.702081994991335,4.7487509144656155,10
Toledo,2019,22,140635,117.16,44031.64,cobertura alta,91.78,91.91,91.78,91.91,10.6926637453875,4.763540521959532,11
Toledo,2020,14,142645,118.83,47558.62,cobertura alta,91.78,91.91,91.78,91.91,10.769718334403931,4.7776939003019345,12
Toledo,2021,9,144601,120.46,51743.69,cobertura alta,91.78,91.91,91.78,91.91,10.85405777132611,4.791317747615575,13
Toledo,2022,12,149274,124.35,56509.53,cobertura alta,91.78,91.91,91.78,91.91,10.942164575477285,4.823100170249414,14
Toledo,2023,24,153947,128.25,61765.23,cobertura alta,91.78,91.91,91.78,91.91,11.031095863755771,4.853981484050879,15
Toledo,2024,40,158620,132.14,59945.61,cobertura alta,91.78,91.91,91.78,91.91,11.00119293008464,4.8838619666017395,16
Toledo,2025,31,160701,133.87,59169.34,cobertura alta,91.78,91.91,91.78,91.91,10.988158781307364,4.896869179797807,17
Toledo,2026,20,160701,133.87,59169.34,cobertura alta,91.78,91.91,91.78,91.91,10.988158781307364,4.896869179797807,18
Tres Barras do Parana,2008,35,12073,23.83,9922.39,cobertura baixa,59.83,67.87,59.83,67.87,9.202549098679924,3.170945291110651,0
Tres Barras do Parana,2009,37,12088,23.86,10678.36,cobertura baixa,59.83,67.87,59.83,67.87,9.275974542670507,3.17220341666977,1
Tres Barras do Parana,2010,40,11956,23.6,13327.28,cobertura baixa,59.83,67.87,59.83,67.87,9.497568341338761,3.1612467120315646,2
Tres Barras do Parana,2011,21,11825,23.34,15887.19,cobertura baixa,59.83,67.87,59.83,67.87,9.673268403112223,3.15016862685841,3
Tres Barras do Parana,2012,19,11825,23.34,16127.36,cobertura baixa,59.83,67.87,59.83,67.87,9.68827248754404,3.15016862685841,4
Tres Barras do Parana,2013,14,12196,24.07,20770.33,cobertura baixa,59.83,67.87,59.83,67.87,9.941280805044373,3.1809662517949806,5
Tres Barras do Parana,2014,15,12212,24.11,20420.32,cobertura baixa,59.83,67.87,59.83,67.87,9.924285762506742,3.1826266921930797,6
Tres Barras do Parana,2015,14,12227,24.14,22995.75,cobertura baixa,59.83,67.87,59.83,67.87,10.043064695228182,3.1838702156693857,7
Tres Barras do Parana,2016,8,12242,24.17,25038.64,cobertura baixa,59.83,67.87,59.83,67.87,10.128175510639984,3.1851121947153915,8
Tres Barras do Parana,2017,21,12256,24.19,26365.45,cobertura baixa,59.83,67.87,59.83,67.87,10.179809719901597,3.185939324621936,9
Tres Barras do Parana,2018,24,12043,23.77,26456.61,cobertura baixa,59.83,67.87,59.83,67.87,10.183261311547314,3.1684242813721024,10
Tres Barras do Parana,2019,27,12040,23.77,27056.15,cobertura baixa,59.83,67.87,59.83,67.87,10.205669615179765,3.1684242813721024,11
Tres Barras do Parana,2020,28,12038,23.76,36117.05,cobertura baixa,59.83,67.87,59.83,67.87,10.4945203319918,3.168003494494444,12
Tres Barras do Parana,2021,9,12036,23.76,36221.0,cobertura baixa,59.83,67.87,59.83,67.87,10.497394340112052,3.168003494494444,13
Tres Barras do Parana,2022,26,11756,23.21,38658.73,cobertura baixa,59.83,67.87,59.83,67.87,10.562527901731269,3.1445832202863455,14
Tres Barras do Parana,2023,43,11477,22.65,39518.17,cobertura baixa,59.83,67.87,59.83,67.87,10.584515845121647,3.120159851929043,15
Tres Barras do Parana,2024,37,11197,22.1,40506.39,cobertura baixa,59.83,67.87,59.83,67.87,10.609215018426804,3.095577608523707,16
Tres Barras do Parana,2025,25,11157,22.02,40651.61,cobertura baixa,59.83,67.87,59.83,67.87,10.612793720587709,3.091951131294534,17
Tres Barras do Parana,2026,13,11157,22.02,40651.61,cobertura baixa,59.83,67.87,59.83,67.87,10.612793720587709,3.091951131294534,18
Vera Cruz do Oeste,2008,41,9301,28.37,12169.23,cobertura alta,79.25,80.59,79.25,80.59,9.406665913643026,3.34533224882076,0
Vera Cruz do Oeste,2009,48,9257,28.23,10935.4,cobertura alta,79.25,80.59,79.25,80.59,9.29976051223151,3.340385242265398,1
Vera Cruz do Oeste,2010,35,9089,27.72,12241.94,cobertura alta,79.25,80.59,79.25,80.59,9.412623040239064,3.3221541743217022,2
Vera Cruz do Oeste,2011,32,8921,27.21,14360.27,cobertura alta,79.25,80.59,79.25,80.59,9.572220644653868,3.303584552795155,3
Vera Cruz do Oeste,2012,50,8871,27.05,14956.83,cobertura alta,79.25,80.59,79.25,80.59,9.61292333067911,3.2976870052924907,4
Vera Cruz do Oeste,2013,32,9081,27.69,21837.57,cobertura alta,79.25,80.59,79.25,80.59,9.991387159932309,3.3210713371828704,5
Vera Cruz do Oeste,2014,44,9038,27.56,21310.25,cobertura alta,79.25,80.59,79.25,80.59,9.966943456605266,3.3163654461454577,6
Vera Cruz do Oeste,2015,23,8998,27.44,23019.23,cobertura alta,79.25,80.59,79.25,80.59,10.044085232541807,3.3120018028576843,7
Vera Cruz do Oeste,2016,30,8958,27.32,26812.68,cobertura alta,79.25,80.59,79.25,80.59,10.196630188934552,3.307619034702589,8
Vera Cruz do Oeste,2017,25,8918,27.2,25542.27,cobertura alta,79.25,80.59,79.25,80.59,10.14809000582486,3.3032169733019514,9
Vera Cruz do Oeste,2018,25,8590,26.2,29918.63,cobertura alta,79.25,80.59,79.25,80.59,10.306236642270022,3.265759410767051,10
Vera Cruz do Oeste,2019,30,8521,25.99,27925.95,cobertura alta,79.25,80.59,79.25,80.59,10.237311643054358,3.2577118486533987,11
Vera Cruz do Oeste,2020,7,8454,25.78,39549.68,cobertura alta,79.25,80.59,79.25,80.59,10.585312882139048,3.2495989975110415,12
Vera Cruz do Oeste,2021,4,8389,25.58,40661.34,cobertura alta,79.25,80.59,79.25,80.59,10.613033042861625,3.2418107961506966,13
Vera Cruz do Oeste,2022,6,8335,25.42,34885.3,cobertura alta,79.25,80.59,79.25,80.59,10.459820816021038,3.2355362657613083,14
Vera Cruz do Oeste,2023,9,8281,25.25,40527.35,cobertura alta,79.25,80.59,79.25,80.59,10.609732333818329,3.228826155721369,15
Vera Cruz do Oeste,2024,13,8227,25.09,40793.36,cobertura alta,79.25,80.59,79.25,80.59,10.616274602049794,3.222469360378331,16
Vera Cruz do Oeste,2025,6,8178,24.94,41037.78,cobertura alta,79.25,80.59,79.25,80.59,10.62224838481429,3.2164729402518906,17
Vera Cruz do Oeste,2026,2,8178,24.94,41037.78,cobertura alta,79.25,80.59,79.25,80.59,10.62224838481429,3.2164729402518906,18
