municipio,ano,faixa,casos,internacoes_total,populacao,densidade,pib_per_capita,esgoto_inadequado_pct,fossa_septica_pct,agua_poco_raso_pct,agua_rede_pct,pct_0a4,pct_20a59,pct_60mais,pop_faixa,inadeq_10pp,septica_10pp,poco_10pp,log_pib,log_dens,ano_c,log_int_pc
Balsas,2017,0a4,53,651,94779,7.19,32137.37,30.36,56.45,8.88,79.3,8.29,56.56,8.55,7857.1790999999985,3.036,5.6450000000000005,0.8880000000000001,10.377774806447333,1.9726911717329554,9,-2.4906732856673592
Balsas,2017,20a59,64,2789,94779,7.19,32137.37,30.36,56.45,8.88,79.3,8.29,56.56,8.55,53607.0024,3.036,5.6450000000000005,0.8880000000000001,10.377774806447333,1.9726911717329554,9,-2.9559965926895533
Balsas,2017,60mais,18,1088,94779,7.19,32137.37,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8103.6045,3.036,5.6450000000000005,0.8880000000000001,10.377774806447333,1.9726911717329554,9,-2.007967814261506
Balsas,2018,0a4,41,652,93826,7.11,37233.65,30.36,56.45,8.88,79.3,8.29,56.56,8.55,7778.175399999999,3.036,5.6450000000000005,0.8880000000000001,10.52496820127692,1.9615022438151495,10,-2.4790325033190377
Balsas,2018,20a59,42,4114,93826,7.11,37233.65,30.36,56.45,8.88,79.3,8.29,56.56,8.55,53067.9856,3.036,5.6450000000000005,0.8880000000000001,10.52496820127692,1.9615022438151495,10,-2.557178047473902
Balsas,2018,60mais,24,1292,93826,7.11,37233.65,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8022.1230000000005,3.036,5.6450000000000005,0.8880000000000001,10.52496820127692,1.9615022438151495,10,-1.826011694704609
Balsas,2019,0a4,30,626,94887,7.19,36818.22,30.36,56.45,8.88,79.3,8.29,56.56,8.55,7866.132299999998,3.036,5.6450000000000005,0.8880000000000001,10.513748110326805,1.9726911717329554,11,-2.5309714009721826
Balsas,2019,20a59,37,4026,94887,7.19,36818.22,30.36,56.45,8.88,79.3,8.29,56.56,8.55,53668.0872,3.036,5.6450000000000005,0.8880000000000001,10.513748110326805,1.9726911717329554,11,-2.590045218313658
Balsas,2019,60mais,20,1340,94887,7.19,36818.22,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8112.838500000001,3.036,5.6450000000000005,0.8880000000000001,10.513748110326805,1.9726911717329554,11,-1.8007781929287896
Balsas,2020,0a4,8,424,95929,7.27,49746.0,30.36,56.45,8.88,79.3,8.29,56.56,8.55,7952.5140999999985,3.036,5.6450000000000005,0.8880000000000001,10.814685337344274,1.9837562915454279,12,-2.931509941417119
Balsas,2020,20a59,28,3769,95929,7.27,49746.0,30.36,56.45,8.88,79.3,8.29,56.56,8.55,54257.4424,3.036,5.6450000000000005,0.8880000000000001,10.814685337344274,1.9837562915454279,12,-2.6669304558230555
Balsas,2020,60mais,24,1345,95929,7.27,49746.0,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8201.9295,3.036,5.6450000000000005,0.8880000000000001,10.814685337344274,1.9837562915454279,12,-1.807975418414603
Balsas,2021,0a4,12,515,96951,7.35,65057.86,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8037.237899999999,3.036,5.6450000000000005,0.8880000000000001,11.083032306771948,1.9947003132247452,13,-2.747673857708131
Balsas,2021,20a59,25,4141,96951,7.35,65057.86,30.36,56.45,8.88,79.3,8.29,56.56,8.55,54835.4856,3.036,5.6450000000000005,0.8880000000000001,11.083032306771948,1.9947003132247452,13,-2.5834002272674135
Balsas,2021,60mais,21,1234,96951,7.35,65057.86,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8289.310500000001,3.036,5.6450000000000005,0.8880000000000001,11.083032306771948,1.9947003132247452,13,-1.9047058677079995
Balsas,2022,0a4,10,539,99999,7.58,80104.88,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8289.917099999999,3.036,5.6450000000000005,0.8880000000000001,11.291092055045862,2.0255131996542803,14,-2.733079677170343
Balsas,2022,20a59,17,3600,99999,7.58,80104.88,30.36,56.45,8.88,79.3,8.29,56.56,8.55,56559.4344,3.036,5.6450000000000005,0.8880000000000001,11.291092055045862,2.0255131996542803,14,-2.7543581760762526
Balsas,2022,60mais,20,1002,99999,7.58,80104.88,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8549.9145,3.036,5.6450000000000005,0.8880000000000001,11.291092055045862,2.0255131996542803,14,-2.1439232802359958
Balsas,2023,0a4,9,580,103046,7.81,73072.2,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8542.513399999998,3.036,5.6450000000000005,0.8880000000000001,11.199203272447528,2.0554049638515948,15,-2.6897824490752025
Balsas,2023,20a59,17,3580,103046,7.81,73072.2,30.36,56.45,8.88,79.3,8.29,56.56,8.55,58282.8176,3.036,5.6450000000000005,0.8880000000000001,11.199203272447528,2.0554049638515948,15,-2.7899445256620354
Balsas,2023,60mais,11,805,103046,7.81,73072.2,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8810.433,3.036,5.6450000000000005,0.8880000000000001,11.199203272447528,2.0554049638515948,15,-2.3928495889985695
Balsas,2024,0a4,9,659,106094,8.04,70972.89,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8795.192599999998,3.036,5.6450000000000005,0.8880000000000001,11.170053252121525,2.0844290831908747,16,-2.5912370212355156
Balsas,2024,20a59,6,3353,106094,8.04,70972.89,30.36,56.45,8.88,79.3,8.29,56.56,8.55,60006.7664,3.036,5.6450000000000005,0.8880000000000001,11.170053252121525,2.0844290831908747,16,-2.884601861712908
Balsas,2024,60mais,12,719,106094,8.04,70972.89,30.36,56.45,8.88,79.3,8.29,56.56,8.55,9071.037,3.036,5.6450000000000005,0.8880000000000001,11.170053252121525,2.0844290831908747,16,-2.534980511818442
Balsas,2025,0a4,5,695,105974,8.03,71053.26,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8785.244599999998,3.036,5.6450000000000005,0.8880000000000001,11.171185015653505,2.0831845279586703,17,-2.5369169975828565
Balsas,2025,20a59,6,4008,105974,8.03,71053.26,30.36,56.45,8.88,79.3,8.29,56.56,8.55,59938.8944,3.036,5.6450000000000005,0.8880000000000001,11.171185015653505,2.0831845279586703,17,-2.705033252824062
Balsas,2025,60mais,0,1009,105974,8.03,71053.26,30.36,56.45,8.88,79.3,8.29,56.56,8.55,9060.777,3.036,5.6450000000000005,0.8880000000000001,11.171185015653505,2.0831845279586703,17,-2.194995136595505
Balsas,2026,0a4,0,255,105974,8.03,71053.26,30.36,56.45,8.88,79.3,8.29,56.56,8.55,8785.244599999998,3.036,5.6450000000000005,0.8880000000000001,11.171185015653505,2.0831845279586703,18,-3.5395652979892227
Balsas,2026,20a59,2,1540,105974,8.03,71053.26,30.36,56.45,8.88,79.3,8.29,56.56,8.55,59938.8944,3.036,5.6450000000000005,0.8880000000000001,11.171185015653505,2.0831845279586703,18,-3.6615432001810877
Balsas,2026,60mais,1,359,105974,8.03,71053.26,30.36,56.45,8.88,79.3,8.29,56.56,8.55,9060.777,3.036,5.6450000000000005,0.8880000000000001,11.171185015653505,2.0831845279586703,18,-3.228387768460835
Barra do Corda,2008,0a4,368,854,81027,15.55,3687.45,82.12,11.84,3.3,57.64,8.2,52.1,12.85,6644.213999999999,8.212,1.184,0.32999999999999996,8.212690441234113,2.744060638625243,0,-2.0515704859382424
Barra do Corda,2008,20a59,132,2141,81027,15.55,3687.45,82.12,11.84,3.3,57.64,8.2,52.1,12.85,42215.067,8.212,1.184,0.32999999999999996,8.212690441234113,2.744060638625243,0,-2.9815041856262434
Barra do Corda,2008,60mais,58,545,81027,15.55,3687.45,82.12,11.84,3.3,57.64,8.2,52.1,12.85,10411.969500000001,8.212,1.184,0.32999999999999996,8.212690441234113,2.744060638625243,0,-2.9499255421345896
Barra do Corda,2009,0a4,296,822,81329,15.61,3840.33,82.12,11.84,3.3,57.64,8.2,52.1,12.85,6668.977999999999,8.212,1.184,0.32999999999999996,8.253313579389356,2.7479117345273405,1,-2.093481508725281
Barra do Corda,2009,20a59,144,2267,81329,15.61,3840.33,82.12,11.84,3.3,57.64,8.2,52.1,12.85,42372.409,8.212,1.184,0.32999999999999996,8.253313579389356,2.7479117345273405,1,-2.9280400477630457
Barra do Corda,2009,60mais,83,637,81329,15.61,3840.33,82.12,11.84,3.3,57.64,8.2,52.1,12.85,10450.7765,8.212,1.184,0.32999999999999996,8.253313579389356,2.7479117345273405,1,-2.797661905280319
Barra do Corda,2010,0a4,401,917,82392,15.81,3759.95,82.12,11.84,3.3,57.64,8.2,52.1,12.85,6756.143999999999,8.212,1.184,0.32999999999999996,8.232160938423183,2.7606426512213806,2,-1.9971001198312888
Barra do Corda,2010,20a59,188,2798,82392,15.81,3759.95,82.12,11.84,3.3,57.64,8.2,52.1,12.85,42926.232,8.212,1.184,0.32999999999999996,8.232160938423183,2.7606426512213806,2,-2.730578231351441
Barra do Corda,2010,60mais,80,850,82392,15.81,3759.95,82.12,11.84,3.3,57.64,8.2,52.1,12.85,10587.372,8.212,1.184,0.32999999999999996,8.232160938423183,2.7606426512213806,2,-2.522180899674413
Barra do Corda,2011,0a4,287,787,83454,16.01,4570.9,82.12,11.84,3.3,57.64,8.2,52.1,12.85,6843.227999999999,8.212,1.184,0.32999999999999996,8.427465401041465,2.7732135270086236,3,-2.162786580699898
Barra do Corda,2011,20a59,173,2437,83454,16.01,4570.9,82.12,11.84,3.3,57.64,8.2,52.1,12.85,43479.534,8.212,1.184,0.32999999999999996,8.427465401041465,2.7732135270086236,3,-2.881522569981209
Barra do Corda,2011,60mais,68,818,83454,16.01,4570.9,82.12,11.84,3.3,57.64,8.2,52.1,12.85,10723.839,8.212,1.184,0.32999999999999996,8.427465401041465,2.7732135270086236,3,-2.5733621495855754
Barra do Corda,2012,0a4,175,451,84180,16.15,5271.34,82.12,11.84,3.3,57.64,8.2,52.1,12.85,6902.759999999999,8.212,1.184,0.32999999999999996,8.570039878664126,2.7819200496686656,4,-2.7282092711039994
Barra do Corda,2012,20a59,138,2130,84180,16.15,5271.34,82.12,11.84,3.3,57.64,8.2,52.1,12.85,43857.78,8.212,1.184,0.32999999999999996,8.570039878664126,2.7819200496686656,4,-3.0248301463923206
Barra do Corda,2012,60mais,51,632,84180,16.15,5271.34,82.12,11.84,3.3,57.64,8.2,52.1,12.85,10817.130000000001,8.212,1.184,0.32999999999999996,8.570039878664126,2.7819200496686656,4,-2.8399968735308416
Barra do Corda,2013,0a4,203,617,85022,16.31,5833.28,82.12,11.84,3.3,57.64,8.2,52.1,12.85,6971.803999999999,8.212,1.184,0.32999999999999996,8.671334728344556,2.7917784166329223,5,-2.424760269889562
Barra do Corda,2013,20a59,67,2474,85022,16.31,5833.28,82.12,11.84,3.3,57.64,8.2,52.1,12.85,44296.462,8.212,1.184,0.32999999999999996,8.671334728344556,2.7917784166329223,5,-2.8850685353316305
Barra do Corda,2013,60mais,84,825,85022,16.31,5833.28,82.12,11.84,3.3,57.64,8.2,52.1,12.85,10925.327000000001,8.212,1.184,0.32999999999999996,8.671334728344556,2.7917784166329223,5,-2.5834555645312904
Barra do Corda,2014,0a4,359,906,85603,16.43,6743.08,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7019.445999999999,8.212,1.184,0.32999999999999996,8.816272072819624,2.799108932049177,6,-2.04740027048382
Barra do Corda,2014,20a59,63,2599,85603,16.43,6743.08,82.12,11.84,3.3,57.64,8.2,52.1,12.85,44599.163,8.212,1.184,0.32999999999999996,8.816272072819624,2.799108932049177,6,-2.8425883363744227
Barra do Corda,2014,60mais,82,955,85603,16.43,6743.08,82.12,11.84,3.3,57.64,8.2,52.1,12.85,10999.9855,8.212,1.184,0.32999999999999996,8.816272072819624,2.799108932049177,6,-2.4439378931170905
Barra do Corda,2015,0a4,158,798,86151,16.53,6397.01,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7064.381999999999,8.212,1.184,0.32999999999999996,8.763585972681682,2.805176911832933,7,-2.1807122203820706
Barra do Corda,2015,20a59,91,2536,86151,16.53,6397.01,82.12,11.84,3.3,57.64,8.2,52.1,12.85,44884.671,8.212,1.184,0.32999999999999996,8.763585972681682,2.805176911832933,7,-2.8735082967638768
Barra do Corda,2015,60mais,106,963,86151,16.53,6397.01,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11070.4035,8.212,1.184,0.32999999999999996,8.763585972681682,2.805176911832933,7,-2.4419770631047757
Barra do Corda,2016,0a4,134,692,86662,16.63,6954.33,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7106.283999999999,8.212,1.184,0.32999999999999996,8.847119766144198,2.811208293204836,8,-2.329148786390399
Barra do Corda,2016,20a59,41,2040,86662,16.63,6954.33,82.12,11.84,3.3,57.64,8.2,52.1,12.85,45150.902,8.212,1.184,0.32999999999999996,8.847119766144198,2.811208293204836,8,-3.0970604496589207
Barra do Corda,2016,60mais,31,568,86662,16.63,6954.33,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11136.067000000001,8.212,1.184,0.32999999999999996,8.847119766144198,2.811208293204836,8,-2.975822980357939
Barra do Corda,2017,0a4,54,565,87135,16.72,7451.07,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7145.069999999999,8.212,1.184,0.32999999999999996,8.916112925221716,2.8166056076565553,9,-2.5373521562304173
Barra do Corda,2017,20a59,17,2470,87135,16.72,7451.07,82.12,11.84,3.3,57.64,8.2,52.1,12.85,45397.335,8.212,1.184,0.32999999999999996,8.916112925221716,2.8166056076565553,9,-2.9112352522439497
Barra do Corda,2017,60mais,20,624,87135,16.72,7451.07,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11196.8475,8.212,1.184,0.32999999999999996,8.916112925221716,2.8166056076565553,9,-2.8872371760784525
Barra do Corda,2018,0a4,56,556,87794,16.85,8226.8,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7199.107999999999,8.212,1.184,0.32999999999999996,9.015152396675305,2.8243506567983707,10,-2.5609441141898133
Barra do Corda,2018,20a59,35,2733,87794,16.85,8226.8,82.12,11.84,3.3,57.64,8.2,52.1,12.85,45740.674,8.212,1.184,0.32999999999999996,9.015152396675305,2.8243506567983707,10,-2.8175880170014413
Barra do Corda,2018,60mais,21,677,87794,16.85,8226.8,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11281.529,8.212,1.184,0.32999999999999996,9.015152396675305,2.8243506567983707,10,-2.813250792599142
Barra do Corda,2019,0a4,43,481,88212,16.93,8052.71,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7233.383999999999,8.212,1.184,0.32999999999999996,8.993763959722804,2.829087196145044,11,-2.710594985338443
Barra do Corda,2019,20a59,34,2586,88212,16.93,8052.71,82.12,11.84,3.3,57.64,8.2,52.1,12.85,45958.452000000005,8.212,1.184,0.32999999999999996,8.993763959722804,2.829087196145044,11,-2.877625490601515
Barra do Corda,2019,60mais,21,581,88212,16.93,8052.71,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11335.242,8.212,1.184,0.32999999999999996,8.993763959722804,2.829087196145044,11,-2.9709211556633144
Barra do Corda,2020,0a4,19,304,88492,16.98,8403.51,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7256.343999999999,8.212,1.184,0.32999999999999996,9.036404754696278,2.8320361808832013,12,-3.1726036983057715
Barra do Corda,2020,20a59,16,2169,88492,16.98,8403.51,82.12,11.84,3.3,57.64,8.2,52.1,12.85,46104.332,8.212,1.184,0.32999999999999996,9.036404754696278,2.8320361808832013,12,-3.0566406833742326
Barra do Corda,2020,60mais,11,579,88492,16.98,8403.51,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11371.222,8.212,1.184,0.32999999999999996,9.036404754696278,2.8320361808832013,12,-2.9775385792100195
Barra do Corda,2021,0a4,29,385,88895,17.06,10002.7,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7289.389999999999,8.212,1.184,0.32999999999999996,9.210610335532742,2.836736542063533,13,-2.9409318109450036
Barra do Corda,2021,20a59,15,2849,88895,17.06,10002.7,82.12,11.84,3.3,57.64,8.2,52.1,12.85,46314.295,8.212,1.184,0.32999999999999996,9.210610335532742,2.836736542063533,13,-2.7884826052239937
Barra do Corda,2021,60mais,4,593,88895,17.06,10002.7,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11423.0075,8.212,1.184,0.32999999999999996,9.210610335532742,2.836736542063533,13,-2.958190403306084
Barra do Corda,2022,0a4,10,349,88487,16.98,11690.18,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7255.933999999999,8.212,1.184,0.32999999999999996,9.366504452123447,2.8320361808832013,14,-3.0345029736305595
Barra do Corda,2022,20a59,6,3015,88487,16.98,11690.18,82.12,11.84,3.3,57.64,8.2,52.1,12.85,46101.727,8.212,1.184,0.32999999999999996,9.366504452123447,2.8320361808832013,14,-2.7272505811608148
Barra do Corda,2022,60mais,8,832,88487,16.98,11690.18,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11370.5795,8.212,1.184,0.32999999999999996,9.366504452123447,2.8320361808832013,14,-2.6149521120827997
Barra do Corda,2023,0a4,3,175,88080,16.9,13146.34,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7222.5599999999995,8.212,1.184,0.32999999999999996,9.483898671869566,2.8273136219290276,15,-3.7201787657551635
Barra do Corda,2023,20a59,4,2172,88080,16.9,13146.34,82.12,11.84,3.3,57.64,8.2,52.1,12.85,45889.68,8.212,1.184,0.32999999999999996,9.483898671869566,2.8273136219290276,15,-3.0505918531139655
Barra do Corda,2023,60mais,8,917,88080,16.9,13146.34,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11318.28,8.212,1.184,0.32999999999999996,9.483898671869566,2.8273136219290276,15,-2.513066924493234
Barra do Corda,2024,0a4,8,494,87672,16.82,13207.52,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7189.103999999999,8.212,1.184,0.32999999999999996,9.488541643328446,2.822568654544802,16,-2.6777863082374216
Barra do Corda,2024,20a59,7,3755,87672,16.82,13207.52,82.12,11.84,3.3,57.64,8.2,52.1,12.85,45677.112,8.212,1.184,0.32999999999999996,9.488541643328446,2.822568654544802,16,-2.4985090557162226
Barra do Corda,2024,60mais,7,1198,87672,16.82,13207.52,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11265.852,8.212,1.184,0.32999999999999996,9.488541643328446,2.822568654544802,16,-2.241122703820971
Barra do Corda,2025,0a4,2,561,87757,16.84,13194.73,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7196.073999999999,8.212,1.184,0.32999999999999996,9.487572786431745,2.8237570088141806,17,-2.5515699729856807
Barra do Corda,2025,20a59,13,3452,87757,16.84,13194.73,82.12,11.84,3.3,57.64,8.2,52.1,12.85,45721.397000000004,8.212,1.184,0.32999999999999996,9.487572786431745,2.8237570088141806,17,-2.5836126207941725
Barra do Corda,2025,60mais,9,1193,87757,16.84,13194.73,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11276.7745,8.212,1.184,0.32999999999999996,9.487572786431745,2.8237570088141806,17,-2.2462741134814825
Barra do Corda,2026,0a4,2,198,87757,16.84,13194.73,82.12,11.84,3.3,57.64,8.2,52.1,12.85,7196.073999999999,8.212,1.184,0.32999999999999996,9.487572786431745,2.8237570088141806,18,-3.593023847813842
Barra do Corda,2026,20a59,7,1456,87757,16.84,13194.73,82.12,11.84,3.3,57.64,8.2,52.1,12.85,45721.397000000004,8.212,1.184,0.32999999999999996,9.487572786431745,2.8237570088141806,18,-3.44687344424086
Barra do Corda,2026,60mais,4,454,87757,16.84,13194.73,82.12,11.84,3.3,57.64,8.2,52.1,12.85,11276.7745,8.212,1.184,0.32999999999999996,9.487572786431745,2.8237570088141806,18,-3.2124033375380505
Barreirinhas,2008,0a4,28,158,49398,16.14,3418.56,61.35,28.93,12.98,26.15,8.27,52.16,9.24,4085.2146,6.135,2.893,1.298,8.136974688757523,2.7813006628418027,0,-3.252534506547023
Barreirinhas,2008,20a59,8,1186,49398,16.14,3418.56,61.35,28.93,12.98,26.15,8.27,52.16,9.24,25765.996799999997,6.135,2.893,1.298,8.136974688757523,2.7813006628418027,0,-3.0784693685991162
Barreirinhas,2008,60mais,8,133,49398,16.14,3418.56,61.35,28.93,12.98,26.15,8.27,52.16,9.24,4564.3751999999995,6.135,2.893,1.298,8.136974688757523,2.7813006628418027,0,-3.5356877879702284
Barreirinhas,2009,0a4,34,220,50354,16.46,3715.36,61.35,28.93,12.98,26.15,8.27,52.16,9.24,4164.275799999999,6.135,2.893,1.298,8.22023085689838,2.800933195248924,1,-2.940670115579107
Barreirinhas,2009,20a59,6,1062,50354,16.46,3715.36,61.35,28.93,12.98,26.15,8.27,52.16,9.24,26264.646399999998,6.135,2.893,1.298,8.22023085689838,2.800933195248924,1,-3.208069868712382
Barreirinhas,2009,60mais,3,128,50354,16.46,3715.36,61.35,28.93,12.98,26.15,8.27,52.16,9.24,4652.7096,6.135,2.893,1.298,8.22023085689838,2.800933195248924,1,-3.5931747746298446
Barreirinhas,2010,0a4,108,336,53238,17.4,3694.82,61.35,28.93,12.98,26.15,8.27,52.16,9.24,4402.7826,6.135,2.893,1.298,8.214687117716688,2.856470206220483,2,-2.572880869147697
Barreirinhas,2010,20a59,127,1452,53238,17.4,3694.82,61.35,28.93,12.98,26.15,8.27,52.16,9.24,27768.940799999997,6.135,2.893,1.298,8.214687117716688,2.856470206220483,2,-2.9509762423089576
Barreirinhas,2010,60mais,36,244,53238,17.4,3694.82,61.35,28.93,12.98,26.15,8.27,52.16,9.24,4919.1912,6.135,2.893,1.298,8.214687117716688,2.856470206220483,2,-3.0037311804356923
Barreirinhas,2011,0a4,38,300,56123,18.34,4271.01,61.35,28.93,12.98,26.15,8.27,52.16,9.24,4641.3721,6.135,2.893,1.298,8.35960561221077,2.9090844668283187,3,-2.738982838057055
Barreirinhas,2011,20a59,164,1574,56123,18.34,4271.01,61.35,28.93,12.98,26.15,8.27,52.16,9.24,29273.756799999996,6.135,2.893,1.298,8.35960561221077,2.9090844668283187,3,-2.923071292318705
Barreirinhas,2011,60mais,31,259,56123,18.34,4271.01,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5185.7652,6.135,2.893,1.298,8.35960561221077,2.9090844668283187,3,-2.9968446276317113
Barreirinhas,2012,0a4,32,399,58083,18.98,4655.79,61.35,28.93,12.98,26.15,8.27,52.16,9.24,4803.4641,6.135,2.893,1.298,8.445866885301315,2.9433857931817817,4,-2.48813120721492
Barreirinhas,2012,20a59,24,1019,58083,18.98,4655.79,61.35,28.93,12.98,26.15,8.27,52.16,9.24,30296.0928,6.135,2.893,1.298,8.445866885301315,2.9433857931817817,4,-3.3921969994648564
Barreirinhas,2012,60mais,6,254,58083,18.98,4655.79,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5366.8692,6.135,2.893,1.298,8.445866885301315,2.9433857931817817,4,-3.05066573370424
Barreirinhas,2013,0a4,25,393,58599,19.15,5409.68,61.35,28.93,12.98,26.15,8.27,52.16,9.24,4846.137299999999,6.135,2.893,1.298,8.595945220368378,2.952302715626655,5,-2.5121276217513286
Barreirinhas,2013,20a59,11,1858,58599,19.15,5409.68,61.35,28.93,12.98,26.15,8.27,52.16,9.24,30565.2384,6.135,2.893,1.298,8.595945220368378,2.952302715626655,5,-2.800362722829604
Barreirinhas,2013,60mais,8,393,58599,19.15,5409.68,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5414.5476,6.135,2.893,1.298,8.595945220368378,2.952302715626655,5,-2.6230349983693215
Barreirinhas,2014,0a4,14,390,59623,19.49,6331.68,61.35,28.93,12.98,26.15,8.27,52.16,9.24,4930.822099999999,6.135,2.893,1.298,8.753320882768719,2.9699015135194693,6,-2.5371142685749413
Barreirinhas,2014,20a59,6,1991,59623,19.49,6331.68,61.35,28.93,12.98,26.15,8.27,52.16,9.24,31099.356799999998,6.135,2.893,1.298,8.753320882768719,2.9699015135194693,6,-2.748550112217235
Barreirinhas,2014,60mais,7,479,59623,19.49,6331.68,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5509.1651999999995,6.135,2.893,1.298,8.753320882768719,2.9699015135194693,6,-2.442467786905711
Barreirinhas,2015,0a4,40,422,60588,19.8,6431.9,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5010.6276,6.135,2.893,1.298,8.76902526347426,2.9856819377004897,7,-2.4743111416584127
Barreirinhas,2015,20a59,14,1942,60588,19.8,6431.9,61.35,28.93,12.98,26.15,8.27,52.16,9.24,31602.7008,6.135,2.893,1.298,8.76902526347426,2.9856819377004897,7,-2.789524215425952
Barreirinhas,2015,60mais,10,483,60588,19.8,6431.9,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5598.3312,6.135,2.893,1.298,8.76902526347426,2.9856819377004897,7,-2.4502071786598445
Barreirinhas,2016,0a4,16,359,61621,20.14,7171.74,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5096.0567,6.135,2.893,1.298,8.877903581976433,3.0027078872904163,8,-2.652899935075449
Barreirinhas,2016,20a59,5,1974,61621,20.14,7171.74,61.35,28.93,12.98,26.15,8.27,52.16,9.24,32141.5136,6.135,2.893,1.298,8.877903581976433,3.0027078872904163,8,-2.7900865121530987
Barreirinhas,2016,60mais,4,443,61621,20.14,7171.74,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5693.7804,6.135,2.893,1.298,8.877903581976433,3.0027078872904163,8,-2.553559930136585
Barreirinhas,2017,0a4,11,280,62458,20.41,7330.3,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5165.2766,6.135,2.893,1.298,8.899771721737588,3.0160249768217535,9,-2.914924329709546
Barreirinhas,2017,20a59,7,1918,62458,20.41,7330.3,61.35,28.93,12.98,26.15,8.27,52.16,9.24,32578.0928,6.135,2.893,1.298,8.899771721737588,3.0160249768217535,9,-2.8323570860182095
Barreirinhas,2017,60mais,3,482,62458,20.41,7330.3,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5771.1192,6.135,2.893,1.298,8.899771721737588,3.0160249768217535,9,-2.4826771954461884
Barreirinhas,2018,0a4,21,319,61828,20.21,7840.57,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5113.1756,6.135,2.893,1.298,8.967066814783273,3.00617753141553,10,-2.7743848355348733
Barreirinhas,2018,20a59,5,1971,61828,20.21,7840.57,61.35,28.93,12.98,26.15,8.27,52.16,9.24,32249.4848,6.135,2.893,1.298,8.967066814783273,3.00617753141553,10,-2.7949610397497953
Barreirinhas,2018,60mais,8,460,61828,20.21,7840.57,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5712.9072,6.135,2.893,1.298,8.967066814783273,3.00617753141553,10,-2.51925682545457
Barreirinhas,2019,0a4,14,283,62528,20.43,7697.42,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5171.0656,6.135,2.893,1.298,8.948640486759913,3.0170044088295307,11,-2.9053871608067254
Barreirinhas,2019,20a59,4,1928,62528,20.43,7697.42,61.35,28.93,12.98,26.15,8.27,52.16,9.24,32614.604799999997,6.135,2.893,1.298,8.948640486759913,3.0170044088295307,11,-2.82827699186227
Barreirinhas,2019,60mais,6,495,62528,20.43,7697.42,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5777.5872,6.135,2.893,1.298,8.948640486759913,3.0170044088295307,11,-2.4571836724992657
Barreirinhas,2020,0a4,13,236,63217,20.66,7947.31,61.35,28.93,12.98,26.15,8.27,52.16,9.24,5228.0459,6.135,2.893,1.298,8.980588785610225,3.0281994636914926,12,-3.0979610493280108
Barreirinhas,2020,20a59,0,2009,63217,20.66,7947.31,61.35,28.93,12.98,26.15,8.27,52.16,9.24,32973.987199999996,6.135,2.893,1.298,8.980588785610225,3.0281994636914926,12,-2.7980818981214837
