municipio,ano,faixa,casos,obitos,populacao,log_pib,log_dens,ano_c,esgoto_pct,esgoto_inadequado_pct,fossa_septica_pct,pct_0a4,pct_20a59,pct_60mais,pop_faixa,inadeq_10pp,septica_10pp
Cruz Machado,2018,20a59,2,0,18675,9.88944035095691,2.534490149976828,10,3.48,52.09,32.33,5.57,56.89,17.54,10624.207499999999,5.2090000000000005,3.2329999999999997
Cruz Machado,2019,0a4,5,0,18708,9.904064885847175,2.5360749363624,11,3.48,52.09,32.33,5.57,56.89,17.54,1042.0356,5.2090000000000005,3.2329999999999997
Cruz Machado,2019,20a59,2,0,18708,9.904064885847175,2.5360749363624,11,3.48,52.09,32.33,5.57,56.89,17.54,10642.9812,5.2090000000000005,3.2329999999999997
Cruz Machado,2020,0a4,7,0,18741,10.066920589110696,2.537657215173529,12,3.48,52.09,32.33,5.57,56.89,17.54,1043.8737,5.2090000000000005,3.2329999999999997
Cruz Machado,2020,20a59,5,0,18741,10.066920589110696,2.537657215173529,12,3.48,52.09,32.33,5.57,56.89,17.54,10661.7549,5.2090000000000005,3.2329999999999997
Cruz Machado,2020,60mais,5,0,18741,10.066920589110696,2.537657215173529,12,3.48,52.09,32.33,5.57,56.89,17.54,3287.1714,5.2090000000000005,3.2329999999999997
Cruz Machado,2021,0a4,3,0,18772,10.200077828856916,2.539236994333048,13,3.48,52.09,32.33,5.57,56.89,17.54,1045.6004,5.2090000000000005,3.2329999999999997
Cruz Machado,2022,0a4,3,0,17818,10.176599621108045,2.4874035299865875,14,3.48,52.09,32.33,5.57,56.89,17.54,992.4626,5.2090000000000005,3.2329999999999997
Cruz Machado,2022,20a59,3,0,17818,10.176599621108045,2.4874035299865875,14,3.48,52.09,32.33,5.57,56.89,17.54,10136.660199999998,5.2090000000000005,3.2329999999999997
Cruz Machado,2022,60mais,4,0,17818,10.176599621108045,2.4874035299865875,14,3.48,52.09,32.33,5.57,56.89,17.54,3125.2772,5.2090000000000005,3.2329999999999997
Cruz Machado,2023,0a4,3,0,16864,10.312984521757665,2.431857428698185,15,3.48,52.09,32.33,5.57,56.89,17.54,939.3248,5.2090000000000005,3.2329999999999997
Cruz Machado,2023,20a59,4,0,16864,10.312984521757665,2.431857428698185,15,3.48,52.09,32.33,5.57,56.89,17.54,9593.9296,5.2090000000000005,3.2329999999999997
Cruz Machado,2023,60mais,1,0,16864,10.312984521757665,2.431857428698185,15,3.48,52.09,32.33,5.57,56.89,17.54,2957.9456,5.2090000000000005,3.2329999999999997
Cruz Machado,2024,0a4,5,0,15910,10.371217975004011,2.3739750890807185,16,3.48,52.09,32.33,5.57,56.89,17.54,886.187,5.2090000000000005,3.2329999999999997
Cruz Machado,2024,20a59,4,0,15910,10.371217975004011,2.3739750890807185,16,3.48,52.09,32.33,5.57,56.89,17.54,9051.198999999999,5.2090000000000005,3.2329999999999997
Cruz Machado,2024,60mais,1,0,15910,10.371217975004011,2.3739750890807185,16,3.48,52.09,32.33,5.57,56.89,17.54,2790.614,5.2090000000000005,3.2329999999999997
Cruz Machado,2025,0a4,5,0,15759,10.380754117693128,2.3646204839134985,17,3.48,52.09,32.33,5.57,56.89,17.54,877.7763,5.2090000000000005,3.2329999999999997
Cruz Machado,2025,20a59,4,0,15759,10.380754117693128,2.3646204839134985,17,3.48,52.09,32.33,5.57,56.89,17.54,8965.2951,5.2090000000000005,3.2329999999999997
Cruz Machado,2025,60mais,1,0,15759,10.380754117693128,2.3646204839134985,17,3.48,52.09,32.33,5.57,56.89,17.54,2764.1286,5.2090000000000005,3.2329999999999997
Cruz Machado,2026,0a4,2,0,15759,10.380754117693128,2.3646204839134985,18,3.48,52.09,32.33,5.57,56.89,17.54,877.7763,5.2090000000000005,3.2329999999999997
Cruz Machado,2026,20a59,1,0,15759,10.380754117693128,2.3646204839134985,18,3.48,52.09,32.33,5.57,56.89,17.54,8965.2951,5.2090000000000005,3.2329999999999997
Cruzeiro do Iguaçu,2008,0a4,1,0,4244,9.295229164543152,3.2646137165420543,0,0.0,97.29,1.81,6.12,54.85,18.82,259.7328,9.729000000000001,0.181
Cruzeiro do Iguaçu,2008,20a59,2,0,4244,9.295229164543152,3.2646137165420543,0,0.0,97.29,1.81,6.12,54.85,18.82,2327.834,9.729000000000001,0.181
Cruzeiro do Iguaçu,2008,60mais,1,0,4244,9.295229164543152,3.2646137165420543,0,0.0,97.29,1.81,6.12,54.85,18.82,798.7208,9.729000000000001,0.181
Cruzeiro do Iguaçu,2009,0a4,4,0,4225,9.389124847333113,3.260017768199376,1,0.0,97.29,1.81,6.12,54.85,18.82,258.57,9.729000000000001,0.181
Cruzeiro do Iguaçu,2009,20a59,3,0,4225,9.389124847333113,3.260017768199376,1,0.0,97.29,1.81,6.12,54.85,18.82,2317.4125,9.729000000000001,0.181
Cruzeiro do Iguaçu,2009,60mais,1,0,4225,9.389124847333113,3.260017768199376,1,0.0,97.29,1.81,6.12,54.85,18.82,795.145,9.729000000000001,0.181
Cruzeiro do Iguaçu,2010,0a4,4,0,4248,9.593236028657996,3.2653776585196206,2,0.0,97.29,1.81,6.12,54.85,18.82,259.9776,9.729000000000001,0.181
Cruzeiro do Iguaçu,2010,20a59,3,0,4248,9.593236028657996,3.2653776585196206,2,0.0,97.29,1.81,6.12,54.85,18.82,2330.028,9.729000000000001,0.181
Cruzeiro do Iguaçu,2010,60mais,3,0,4248,9.593236028657996,3.2653776585196206,2,0.0,97.29,1.81,6.12,54.85,18.82,799.4736,9.729000000000001,0.181
Cruzeiro do Iguaçu,2011,0a4,2,0,4270,9.743362813499225,3.270708973508218,3,0.0,97.29,1.81,6.12,54.85,18.82,261.324,9.729000000000001,0.181
Cruzeiro do Iguaçu,2011,20a59,3,0,4270,9.743362813499225,3.270708973508218,3,0.0,97.29,1.81,6.12,54.85,18.82,2342.095,9.729000000000001,0.181
Cruzeiro do Iguaçu,2012,0a4,1,0,4261,9.66989017488617,3.2684276036974484,4,0.0,97.29,1.81,6.12,54.85,18.82,260.77320000000003,9.729000000000001,0.181
Cruzeiro do Iguaçu,2012,20a59,2,0,4261,9.66989017488617,3.2684276036974484,4,0.0,97.29,1.81,6.12,54.85,18.82,2337.1585,9.729000000000001,0.181
Cruzeiro do Iguaçu,2012,60mais,3,0,4261,9.66989017488617,3.2684276036974484,4,0.0,97.29,1.81,6.12,54.85,18.82,801.9202,9.729000000000001,0.181
Cruzeiro do Iguaçu,2013,0a4,4,0,4383,9.89529760629634,3.2965773325320527,5,0.0,97.29,1.81,6.12,54.85,18.82,268.2396,9.729000000000001,0.181
Cruzeiro do Iguaçu,2013,20a59,5,0,4383,9.89529760629634,3.2965773325320527,5,0.0,97.29,1.81,6.12,54.85,18.82,2404.0755,9.729000000000001,0.181
Cruzeiro do Iguaçu,2013,60mais,7,0,4383,9.89529760629634,3.2965773325320527,5,0.0,97.29,1.81,6.12,54.85,18.82,824.8806000000001,9.729000000000001,0.181
Cruzeiro do Iguaçu,2014,0a4,5,0,4380,9.912035415241924,3.295836866004329,6,0.0,97.29,1.81,6.12,54.85,18.82,268.05600000000004,9.729000000000001,0.181
Cruzeiro do Iguaçu,2014,20a59,7,0,4380,9.912035415241924,3.295836866004329,6,0.0,97.29,1.81,6.12,54.85,18.82,2402.43,9.729000000000001,0.181
Cruzeiro do Iguaçu,2014,60mais,7,0,4380,9.912035415241924,3.295836866004329,6,0.0,97.29,1.81,6.12,54.85,18.82,824.316,9.729000000000001,0.181
Cruzeiro do Iguaçu,2015,0a4,2,0,4376,10.052506085397482,3.2950958507796098,7,0.0,97.29,1.81,6.12,54.85,18.82,267.81120000000004,9.729000000000001,0.181
Cruzeiro do Iguaçu,2015,20a59,3,0,4376,10.052506085397482,3.2950958507796098,7,0.0,97.29,1.81,6.12,54.85,18.82,2400.236,9.729000000000001,0.181
Cruzeiro do Iguaçu,2015,60mais,3,0,4376,10.052506085397482,3.2950958507796098,7,0.0,97.29,1.81,6.12,54.85,18.82,823.5632,9.729000000000001,0.181
Cruzeiro do Iguaçu,2016,0a4,1,0,4373,10.135600755975473,3.2943542860441064,8,0.0,97.29,1.81,6.12,54.85,18.82,267.62760000000003,9.729000000000001,0.181
Cruzeiro do Iguaçu,2016,20a59,1,0,4373,10.135600755975473,3.2943542860441064,8,0.0,97.29,1.81,6.12,54.85,18.82,2398.5905,9.729000000000001,0.181
Cruzeiro do Iguaçu,2016,60mais,5,0,4373,10.135600755975473,3.2943542860441064,8,0.0,97.29,1.81,6.12,54.85,18.82,822.9986,9.729000000000001,0.181
Cruzeiro do Iguaçu,2017,0a4,5,0,4369,10.164354157609912,3.293612170982218,9,0.0,97.29,1.81,6.12,54.85,18.82,267.38280000000003,9.729000000000001,0.181
Cruzeiro do Iguaçu,2017,20a59,9,0,4369,10.164354157609912,3.293612170982218,9,0.0,97.29,1.81,6.12,54.85,18.82,2396.3965,9.729000000000001,0.181
Cruzeiro do Iguaçu,2017,60mais,5,0,4369,10.164354157609912,3.293612170982218,9,0.0,97.29,1.81,6.12,54.85,18.82,822.2458,9.729000000000001,0.181
Cruzeiro do Iguaçu,2018,0a4,4,0,4264,10.1950961560652,3.26918863874179,10,0.0,97.29,1.81,6.12,54.85,18.82,260.95680000000004,9.729000000000001,0.181
Cruzeiro do Iguaçu,2018,20a59,6,0,4264,10.1950961560652,3.26918863874179,10,0.0,97.29,1.81,6.12,54.85,18.82,2338.804,9.729000000000001,0.181
Cruzeiro do Iguaçu,2018,60mais,11,1,4264,10.1950961560652,3.26918863874179,10,0.0,97.29,1.81,6.12,54.85,18.82,802.4848000000001,9.729000000000001,0.181
Cruzeiro do Iguaçu,2019,0a4,2,0,4252,10.202930074013988,3.266141017335315,11,0.0,97.29,1.81,6.12,54.85,18.82,260.2224,9.729000000000001,0.181
Cruzeiro do Iguaçu,2019,20a59,13,0,4252,10.202930074013988,3.266141017335315,11,0.0,97.29,1.81,6.12,54.85,18.82,2332.2219999999998,9.729000000000001,0.181
Cruzeiro do Iguaçu,2019,60mais,8,0,4252,10.202930074013988,3.266141017335315,11,0.0,97.29,1.81,6.12,54.85,18.82,800.2264,9.729000000000001,0.181
Cruzeiro do Iguaçu,2020,20a59,16,0,4240,10.505377628474353,3.263466708196076,12,0.0,97.29,1.81,6.12,54.85,18.82,2325.64,9.729000000000001,0.181
Cruzeiro do Iguaçu,2020,60mais,3,0,4240,10.505377628474353,3.263466708196076,12,0.0,97.29,1.81,6.12,54.85,18.82,797.9680000000001,9.729000000000001,0.181
Cruzeiro do Iguaçu,2021,0a4,2,0,4229,10.642916277117052,3.2607852279454104,13,0.0,97.29,1.81,6.12,54.85,18.82,258.8148,9.729000000000001,0.181
Cruzeiro do Iguaçu,2021,20a59,12,0,4229,10.642916277117052,3.2607852279454104,13,0.0,97.29,1.81,6.12,54.85,18.82,2319.6065,9.729000000000001,0.181
Cruzeiro do Iguaçu,2021,60mais,5,0,4229,10.642916277117052,3.2607852279454104,13,0.0,97.29,1.81,6.12,54.85,18.82,795.8978000000001,9.729000000000001,0.181
Cruzeiro do Iguaçu,2022,60mais,2,0,4210,10.62914112866058,3.2565568918358894,14,0.0,97.29,1.81,6.12,54.85,18.82,792.322,9.729000000000001,0.181
Cruzeiro do Iguaçu,2025,0a4,1,0,4129,10.820751410769205,3.2371085931292605,17,0.0,97.29,1.81,6.12,54.85,18.82,252.69480000000001,9.729000000000001,0.181
Cruzeiro do Iguaçu,2026,0a4,1,0,4129,10.820751410769205,3.2371085931292605,18,0.0,97.29,1.81,6.12,54.85,18.82,252.69480000000001,9.729000000000001,0.181
Cruzeiro do Iguaçu,2026,20a59,1,0,4129,10.820751410769205,3.2371085931292605,18,0.0,97.29,1.81,6.12,54.85,18.82,2264.7565,9.729000000000001,0.181
Cruzeiro do Oeste,2008,0a4,21,0,20814,9.090921499067315,3.2872818575322613,0,73.09,25.74,11.7,5.71,58.79,17.59,1188.4794,2.574,1.17
Cruzeiro do Oeste,2008,20a59,108,0,20814,9.090921499067315,3.2872818575322613,0,73.09,25.74,11.7,5.71,58.79,17.59,12236.550599999999,2.574,1.17
Cruzeiro do Oeste,2008,60mais,58,0,20814,9.090921499067315,3.2872818575322613,0,73.09,25.74,11.7,5.71,58.79,17.59,3661.1826,2.574,1.17
Cruzeiro do Oeste,2009,0a4,26,0,20856,9.338064057470776,3.2891478778535324,1,73.09,25.74,11.7,5.71,58.79,17.59,1190.8776,2.574,1.17
Cruzeiro do Oeste,2009,20a59,84,0,20856,9.338064057470776,3.2891478778535324,1,73.09,25.74,11.7,5.71,58.79,17.59,12261.2424,2.574,1.17
Cruzeiro do Oeste,2009,60mais,37,0,20856,9.338064057470776,3.2891478778535324,1,73.09,25.74,11.7,5.71,58.79,17.59,3668.5704,2.574,1.17
Cruzeiro do Oeste,2010,0a4,22,0,20644,9.528054193065156,3.279029747687948,2,73.09,25.74,11.7,5.71,58.79,17.59,1178.7724,2.574,1.17
Cruzeiro do Oeste,2010,20a59,77,1,20644,9.528054193065156,3.279029747687948,2,73.09,25.74,11.7,5.71,58.79,17.59,12136.6076,2.574,1.17
Cruzeiro do Oeste,2010,60mais,20,0,20644,9.528054193065156,3.279029747687948,2,73.09,25.74,11.7,5.71,58.79,17.59,3631.2796,2.574,1.17
Cruzeiro do Oeste,2011,0a4,20,0,20431,9.681789830506844,3.2684276036974484,3,73.09,25.74,11.7,5.71,58.79,17.59,1166.6100999999999,2.574,1.17
Cruzeiro do Oeste,2011,20a59,105,0,20431,9.681789830506844,3.2684276036974484,3,73.09,25.74,11.7,5.71,58.79,17.59,12011.3849,2.574,1.17
Cruzeiro do Oeste,2011,60mais,31,1,20431,9.681789830506844,3.2684276036974484,3,73.09,25.74,11.7,5.71,58.79,17.59,3593.8129,2.574,1.17
Cruzeiro do Oeste,2012,0a4,9,0,20446,9.897229511782616,3.26918863874179,4,73.09,25.74,11.7,5.71,58.79,17.59,1167.4666,2.574,1.17
Cruzeiro do Oeste,2012,20a59,15,0,20446,9.897229511782616,3.26918863874179,4,73.09,25.74,11.7,5.71,58.79,17.59,12020.2034,2.574,1.17
Cruzeiro do Oeste,2012,60mais,6,0,20446,9.897229511782616,3.26918863874179,4,73.09,25.74,11.7,5.71,58.79,17.59,3596.4514,2.574,1.17
Cruzeiro do Oeste,2013,0a4,8,0,21107,10.046601696088358,3.301008654406723,5,73.09,25.74,11.7,5.71,58.79,17.59,1205.2096999999999,2.574,1.17
Cruzeiro do Oeste,2013,20a59,9,0,21107,10.046601696088358,3.301008654406723,5,73.09,25.74,11.7,5.71,58.79,17.59,12408.8053,2.574,1.17
Cruzeiro do Oeste,2013,60mais,2,0,21107,10.046601696088358,3.301008654406723,5,73.09,25.74,11.7,5.71,58.79,17.59,3712.7213,2.574,1.17
Cruzeiro do Oeste,2014,0a4,9,0,21149,10.225789506103212,3.3032169733019514,6,73.09,25.74,11.7,5.71,58.79,17.59,1207.6079,2.574,1.17
Cruzeiro do Oeste,2014,20a59,1,0,21149,10.225789506103212,3.3032169733019514,6,73.09,25.74,11.7,5.71,58.79,17.59,12433.497099999999,2.574,1.17
Cruzeiro do Oeste,2014,60mais,3,0,21149,10.225789506103212,3.3032169733019514,6,73.09,25.74,11.7,5.71,58.79,17.59,3720.1091,2.574,1.17
Cruzeiro do Oeste,2015,0a4,6,0,21190,10.249141790975084,3.305053521109253,7,73.09,25.74,11.7,5.71,58.79,17.59,1209.949,2.574,1.17
Cruzeiro do Oeste,2015,20a59,3,0,21190,10.249141790975084,3.305053521109253,7,73.09,25.74,11.7,5.71,58.79,17.59,12457.600999999999,2.574,1.17
Cruzeiro do Oeste,2015,60mais,2,0,21190,10.249141790975084,3.305053521109253,7,73.09,25.74,11.7,5.71,58.79,17.59,3727.321,2.574,1.17
Cruzeiro do Oeste,2016,0a4,6,0,21197,10.354766335970504,3.3054204262683866,8,73.09,25.74,11.7,5.71,58.79,17.59,1210.3487,2.574,1.17
Cruzeiro do Oeste,2016,20a59,4,0,21197,10.354766335970504,3.3054204262683866,8,73.09,25.74,11.7,5.71,58.79,17.59,12461.7163,2.574,1.17
Cruzeiro do Oeste,2016,60mais,3,0,21197,10.354766335970504,3.3054204262683866,8,73.09,25.74,11.7,5.71,58.79,17.59,3728.5523,2.574,1.17
Cruzeiro do Oeste,2017,0a4,6,0,21237,10.50911086116698,3.307252935485613,9,73.09,25.74,11.7,5.71,58.79,17.59,1212.6326999999999,2.574,1.17
Cruzeiro do Oeste,2017,20a59,1,0,21237,10.50911086116698,3.307252935485613,9,73.09,25.74,11.7,5.71,58.79,17.59,12485.2323,2.574,1.17
Cruzeiro do Oeste,2017,60mais,2,0,21237,10.50911086116698,3.307252935485613,9,73.09,25.74,11.7,5.71,58.79,17.59,3735.5883,2.574,1.17
Cruzeiro do Oeste,2018,0a4,10,0,20917,10.588393366131909,3.292126286607793,10,73.09,25.74,11.7,5.71,58.79,17.59,1194.3607,2.574,1.17
Cruzeiro do Oeste,2018,20a59,3,0,20917,10.588393366131909,3.292126286607793,10,73.09,25.74,11.7,5.71,58.79,17.59,12297.104299999999,2.574,1.17
Cruzeiro do Oeste,2018,60mais,3,1,20917,10.588393366131909,3.292126286607793,10,73.09,25.74,11.7,5.71,58.79,17.59,3679.3003,2.574,1.17
Cruzeiro do Oeste,2019,0a4,6,0,20932,10.599317132244558,3.2928695047765277,11,73.09,25.74,11.7,5.71,58.79,17.59,1195.2172,2.574,1.17
Cruzeiro do Oeste,2019,20a59,7,0,20932,10.599317132244558,3.2928695047765277,11,73.09,25.74,11.7,5.71,58.79,17.59,12305.9228,2.574,1.17
Cruzeiro do Oeste,2019,60mais,2,0,20932,10.599317132244558,3.2928695047765277,11,73.09,25.74,11.7,5.71,58.79,17.59,3681.9388,2.574,1.17
Cruzeiro do Oeste,2020,0a4,3,0,20947,10.589433617185945,3.293612170982218,12,73.09,25.74,11.7,5.71,58.79,17.59,1196.0737,2.574,1.17
Cruzeiro do Oeste,2020,20a59,6,0,20947,10.589433617185945,3.293612170982218,12,73.09,25.74,11.7,5.71,58.79,17.59,12314.7413,2.574,1.17
Cruzeiro do Oeste,2020,60mais,3,0,20947,10.589433617185945,3.293612170982218,12,73.09,25.74,11.7,5.71,58.79,17.59,3684.5773,2.574,1.17
Cruzeiro do Oeste,2021,0a4,7,0,20962,10.621241244418862,3.2943542860441064,13,73.09,25.74,11.7,5.71,58.79,17.59,1196.9302,2.574,1.17
Cruzeiro do Oeste,2021,20a59,4,0,20962,10.621241244418862,3.2943542860441064,13,73.09,25.74,11.7,5.71,58.79,17.59,12323.559799999999,2.574,1.17
Cruzeiro do Oeste,2022,0a4,9,0,22182,10.604015428628816,3.3509561652254085,14,73.09,25.74,11.7,5.71,58.79,17.59,1266.5922,2.574,1.17
Cruzeiro do Oeste,2022,20a59,2,0,22182,10.604015428628816,3.3509561652254085,14,73.09,25.74,11.7,5.71,58.79,17.59,13040.7978,2.574,1.17
Cruzeiro do Oeste,2022,60mais,3,0,22182,10.604015428628816,3.3509561652254085,14,73.09,25.74,11.7,5.71,58.79,17.59,3901.8138,2.574,1.17
Cruzeiro do Oeste,2023,0a4,2,0,23402,10.748195920222054,3.40452517175483,15,73.09,25.74,11.7,5.71,58.79,17.59,1336.2541999999999,2.574,1.17
Cruzeiro do Oeste,2023,20a59,1,0,23402,10.748195920222054,3.40452517175483,15,73.09,25.74,11.7,5.71,58.79,17.59,13758.0358,2.574,1.17
Cruzeiro do Oeste,2023,60mais,2,0,23402,10.748195920222054,3.40452517175483,15,73.09,25.74,11.7,5.71,58.79,17.59,4116.4118,2.574,1.17
Cruzeiro do Oeste,2024,0a4,7,0,24622,10.697376950814062,3.4550540544528663,16,73.09,25.74,11.7,5.71,58.79,17.59,1405.9162,2.574,1.17
Cruzeiro do Oeste,2024,20a59,1,0,24622,10.697376950814062,3.4550540544528663,16,73.09,25.74,11.7,5.71,58.79,17.59,14475.273799999999,2.574,1.17
Cruzeiro do Oeste,2024,60mais,2,0,24622,10.697376950814062,3.4550540544528663,16,73.09,25.74,11.7,5.71,58.79,17.59,4331.0098,2.574,1.17
Cruzeiro do Oeste,2025,0a4,2,0,24859,10.687797460461152,3.4647979630717503,17,73.09,25.74,11.7,5.71,58.79,17.59,1419.4488999999999,2.574,1.17
Cruzeiro do Oeste,2025,20a59,1,0,24859,10.687797460461152,3.4647979630717503,17,73.09,25.74,11.7,5.71,58.79,17.59,14614.606099999999,2.574,1.17
Cruzeiro do Oeste,2025,60mais,2,0,24859,10.687797460461152,3.4647979630717503,17,73.09,25.74,11.7,5.71,58.79,17.59,4372.6981,2.574,1.17
Cruzeiro do Oeste,2026,0a4,6,0,24859,10.687797460461152,3.4647979630717503,18,73.09,25.74,11.7,5.71,58.79,17.59,1419.4488999999999,2.574,1.17
Cruzeiro do Oeste,2026,20a59,2,0,24859,10.687797460461152,3.4647979630717503,18,73.09,25.74,11.7,5.71,58.79,17.59,14614.606099999999,2.574,1.17
Cruzeiro do Oeste,2026,60mais,4,1,24859,10.687797460461152,3.4647979630717503,18,73.09,25.74,11.7,5.71,58.79,17.59,4372.6981,2.574,1.17
Cruzeiro do Sul,2008,0a4,2,0,4595,9.781449288724314,2.872999508171694,0,0.0,96.41,2.78,5.87,55.27,20.03,269.7265,9.641,0.27799999999999997
Cruzeiro do Sul,2008,20a59,1,0,4595,9.781449288724314,2.872999508171694,0,0.0,96.41,2.78,5.87,55.27,20.03,2539.6565000000005,9.641,0.27799999999999997
Cruzeiro do Sul,2008,60mais,3,0,4595,9.781449288724314,2.872999508171694,0,0.0,96.41,2.78,5.87,55.27,20.03,920.3785,9.641,0.27799999999999997
Cruzeiro do Sul,2009,0a4,2,0,4574,9.849382941677982,2.8684669225081145,1,0.0,96.41,2.78,5.87,55.27,20.03,268.4938,9.641,0.27799999999999997
Cruzeiro do Sul,2009,20a59,5,0,4574,9.849382941677982,2.8684669225081145,1,0.0,96.41,2.78,5.87,55.27,20.03,2528.0498000000002,9.641,0.27799999999999997
Cruzeiro do Sul,2009,60mais,3,0,4574,9.849382941677982,2.8684669225081145,1,0.0,96.41,2.78,5.87,55.27,20.03,916.1722,9.641,0.27799999999999997
Cruzeiro do Sul,2010,0a4,1,0,4561,9.985868601081531,2.8656235882069705,2,0.0,96.41,2.78,5.87,55.27,20.03,267.7307,9.641,0.27799999999999997
Cruzeiro do Sul,2010,20a59,1,0,4561,9.985868601081531,2.8656235882069705,2,0.0,96.41,2.78,5.87,55.27,20.03,2520.8647000000005,9.641,0.27799999999999997
Cruzeiro do Sul,2010,60mais,3,0,4561,9.985868601081531,2.8656235882069705,2,0.0,96.41,2.78,5.87,55.27,20.03,913.5683,9.641,0.27799999999999997
Cruzeiro do Sul,2011,0a4,3,0,4548,10.07860069099677,2.8627721462977607,3,0.0,96.41,2.78,5.87,55.27,20.03,266.9676,9.641,0.27799999999999997
Cruzeiro do Sul,2011,20a59,3,0,4548,10.07860069099677,2.8627721462977607,3,0.0,96.41,2.78,5.87,55.27,20.03,2513.6796000000004,9.641,0.27799999999999997
Cruzeiro do Sul,2011,60mais,2,1,4548,10.07860069099677,2.8627721462977607,3,0.0,96.41,2.78,5.87,55.27,20.03,910.9644000000001,9.641,0.27799999999999997
Cruzeiro do Sul,2012,0a4,1,0,4534,10.102739560318454,2.859339648648436,4,0.0,96.41,2.78,5.87,55.27,20.03,266.1458,9.641,0.27799999999999997
Cruzeiro do Sul,2012,60mais,2,0,4534,10.102739560318454,2.859339648648436,4,0.0,96.41,2.78,5.87,55.27,20.03,908.1602,9.641,0.27799999999999997
Cruzeiro do Sul,2017,0a4,1,0,4619,10.669498967843266,2.8780742300857587,9,0.0,96.41,2.78,5.87,55.27,20.03,271.13530000000003,9.641,0.27799999999999997
Cruzeiro do Sul,2018,20a59,1,0,4489,10.62821479219186,2.8495497633759097,10,0.0,96.41,2.78,5.87,55.27,20.03,2481.0703000000003,9.641,0.27799999999999997
Cruzeiro do Sul,2021,0a4,2,0,4430,10.74407645813025,2.8361502037295256,13,0.0,96.41,2.78,5.87,55.27,20.03,260.041,9.641,0.27799999999999997
Cruzeiro do Sul,2021,20a59,3,0,4430,10.74407645813025,2.8361502037295256,13,0.0,96.41,2.78,5.87,55.27,20.03,2448.4610000000002,9.641,0.27799999999999997
Cruzeiro do Sul,2021,60mais,1,0,4430,10.74407645813025,2.8361502037295256,13,0.0,96.41,2.78,5.87,55.27,20.03,887.3290000000001,9.641,0.27799999999999997
Cruzeiro do Sul,2024,0a4,1,0,4547,11.032620478468765,2.862200880929469,16,0.0,96.41,2.78,5.87,55.27,20.03,266.9089,9.641,0.27799999999999997
Cruzeiro do Sul,2024,60mais,1,0,4547,11.032620478468765,2.862200880929469,16,0.0,96.41,2.78,5.87,55.27,20.03,910.7641,9.641,0.27799999999999997
Cruzeiro do Sul,2025,60mais,2,0,4543,11.03350047374262,2.8616292890305104,17,0.0,96.41,2.78,5.87,55.27,20.03,909.9629,9.641,0.27799999999999997
Cruzmaltina,2008,60mais,1,0,3161,9.58265605928042,2.312535423847214,0,0.0,94.7,4.0,5.98,53.25,22.89,723.5529,9.47,0.4
Cruzmaltina,2009,0a4,2,0,3128,9.426580146973595,2.302585092994046,1,0.0,94.7,4.0,5.98,53.25,22.89,187.05440000000002,9.47,0.4
Cruzmaltina,2010,20a59,3,0,3134,9.618015037214104,2.3045830956567186,2,0.0,94.7,4.0,5.98,53.25,22.89,1668.855,9.47,0.4
Cruzmaltina,2010,60mais,4,0,3134,9.618015037214104,2.3045830956567186,2,0.0,94.7,4.0,5.98,53.25,22.89,717.3725999999999,9.47,0.4
Cruzmaltina,2011,20a59,3,0,3140,9.953247722288468,2.306577114263583,3,0.0,94.7,4.0,5.98,53.25,22.89,1672.05,9.47,0.4
Cruzmaltina,2012,0a4,1,0,3118,9.936980837548983,2.298577071596507,4,0.0,94.7,4.0,5.98,53.25,22.89,186.45640000000003,9.47,0.4
Cruzmaltina,2012,20a59,1,0,3118,9.936980837548983,2.298577071596507,4,0.0,94.7,4.0,5.98,53.25,22.89,1660.3349999999998,9.47,0.4
Cruzmaltina,2012,60mais,4,0,3118,9.936980837548983,2.298577071596507,4,0.0,94.7,4.0,5.98,53.25,22.89,713.7102,9.47,0.4
Cruzmaltina,2013,0a4,3,0,3185,10.197924633459316,2.3204250111223765,5,0.0,94.7,4.0,5.98,53.25,22.89,190.46300000000002,9.47,0.4
Cruzmaltina,2013,20a59,2,0,3185,10.197924633459316,2.3204250111223765,5,0.0,94.7,4.0,5.98,53.25,22.89,1696.0124999999998,9.47,0.4
Cruzmaltina,2013,60mais,4,0,3185,10.197924633459316,2.3204250111223765,5,0.0,94.7,4.0,5.98,53.25,22.89,729.0464999999999,9.47,0.4
Cruzmaltina,2014,0a4,2,0,3166,10.234881918566751,2.31451366385932,6,0.0,94.7,4.0,5.98,53.25,22.89,189.32680000000002,9.47,0.4
Cruzmaltina,2014,20a59,2,0,3166,10.234881918566751,2.31451366385932,6,0.0,94.7,4.0,5.98,53.25,22.89,1685.895,9.47,0.4
Cruzmaltina,2014,60mais,2,0,3166,10.234881918566751,2.31451366385932,6,0.0,94.7,4.0,5.98,53.25,22.89,724.6974,9.47,0.4
Cruzmaltina,2015,0a4,1,0,3147,10.354393093739608,2.3085671646715933,7,0.0,94.7,4.0,5.98,53.25,22.89,188.19060000000002,9.47,0.4
Cruzmaltina,2015,60mais,2,0,3147,10.354393093739608,2.3085671646715933,7,0.0,94.7,4.0,5.98,53.25,22.89,720.3483,9.47,0.4
Cruzmaltina,2016,0a4,2,0,3128,10.325219961062984,2.302585092994046,8,0.0,94.7,4.0,5.98,53.25,22.89,187.05440000000002,9.47,0.4
